Measurement time,Year,Month,WaterYear,WindDirQuadraQ_level,WindDirQuadraQ_flags,WindDirQuadraUNESCO_Q_level,WindDirQuadraAvg,WindDirQuadraStd
2019-04-14 10:00:00,2019,Apr,2018-2019,1,,2,107.1,11.03
2019-04-14 11:00:00,2019,Apr,2018-2019,1,,2,116.1,6.39
2019-04-14 12:00:00,2019,Apr,2018-2019,1,,2,128.3,11.41
2019-04-14 13:00:00,2019,Apr,2018-2019,1,,2,130.8,5.741
2019-04-14 14:00:00,2019,Apr,2018-2019,1,,2,125.9,6.549
2019-04-14 15:00:00,2019,Apr,2018-2019,1,,2,122.3,13.88
2019-04-14 16:00:00,2019,Apr,2018-2019,1,,2,96.3,40.75
2019-04-14 17:00:00,2019,Apr,2018-2019,1,,2,103.2,48.68
2019-04-14 18:00:00,2019,Apr,2018-2019,1,,2,202,28.12
2019-04-14 19:00:00,2019,Apr,2018-2019,1,,2,201.2,22.5
2019-04-14 20:00:00,2019,Apr,2018-2019,1,,2,167.2,73.85
2019-04-14 21:00:00,2019,Apr,2018-2019,1,,2,355.7,63.72
2019-04-14 22:00:00,2019,Apr,2018-2019,1,,2,92.9,51.65
2019-04-14 23:00:00,2019,Apr,2018-2019,1,,2,106.6,12.5
2019-04-15 00:00:00,2019,Apr,2018-2019,1,,2,115.1,8.1
2019-04-15 01:00:00,2019,Apr,2018-2019,1,,2,114.5,8.8
2019-04-15 02:00:00,2019,Apr,2018-2019,1,,2,137.5,23.76
2019-04-15 03:00:00,2019,Apr,2018-2019,1,,2,134.9,21.73
2019-04-15 04:00:00,2019,Apr,2018-2019,1,,2,135.7,15.72
2019-04-15 05:00:00,2019,Apr,2018-2019,1,,2,143.4,27.77
2019-04-15 06:00:00,2019,Apr,2018-2019,1,,2,148.2,28.05
2019-04-15 07:00:00,2019,Apr,2018-2019,1,,2,144.9,28.03
2019-04-15 08:00:00,2019,Apr,2018-2019,1,,2,117,8.34
2019-04-15 09:00:00,2019,Apr,2018-2019,1,,2,110.9,10.29
2019-04-15 10:00:00,2019,Apr,2018-2019,1,,2,117.5,11.67
2019-04-15 11:00:00,2019,Apr,2018-2019,1,,2,111.1,10.62
2019-04-15 12:00:00,2019,Apr,2018-2019,1,,2,133.4,23.64
2019-04-15 13:00:00,2019,Apr,2018-2019,1,,2,141.2,24.03
2019-04-15 14:00:00,2019,Apr,2018-2019,1,,2,145,27.21
2019-04-15 15:00:00,2019,Apr,2018-2019,1,,2,136.2,20.32
2019-04-15 16:00:00,2019,Apr,2018-2019,1,,2,121.2,11.76
2019-04-15 17:00:00,2019,Apr,2018-2019,1,,2,110.7,25.74
2019-04-15 18:00:00,2019,Apr,2018-2019,1,,2,315,56.23
2019-04-15 19:00:00,2019,Apr,2018-2019,1,,2,273.6,19
2019-04-15 20:00:00,2019,Apr,2018-2019,1,,2,289.6,24.74
2019-04-15 21:00:00,2019,Apr,2018-2019,1,,2,280.9,29.16
2019-04-15 22:00:00,2019,Apr,2018-2019,1,,2,291.3,35.99
2019-04-15 23:00:00,2019,Apr,2018-2019,1,,2,287.1,23.34
2019-04-16 00:00:00,2019,Apr,2018-2019,1,,2,277.2,22.12
2019-04-16 01:00:00,2019,Apr,2018-2019,1,,2,286.5,22.32
2019-04-16 02:00:00,2019,Apr,2018-2019,1,,2,301,14.74
2019-04-16 03:00:00,2019,Apr,2018-2019,1,,2,269.8,19.89
2019-04-16 04:00:00,2019,Apr,2018-2019,1,,2,268.4,39.4
2019-04-16 05:00:00,2019,Apr,2018-2019,1,,2,294.2,36.13
2019-04-16 06:00:00,2019,Apr,2018-2019,1,,2,304,16.82
2019-04-16 07:00:00,2019,Apr,2018-2019,1,,2,324,17.66
2019-04-16 08:00:00,2019,Apr,2018-2019,1,,2,336.1,45.82
2019-04-16 09:00:00,2019,Apr,2018-2019,1,,2,82,31.02
2019-04-16 10:00:00,2019,Apr,2018-2019,1,,2,84.3,23.59
2019-04-16 11:00:00,2019,Apr,2018-2019,1,,2,116.8,17.29
2019-04-16 12:00:00,2019,Apr,2018-2019,1,,2,141.7,27.08
2019-04-16 13:00:00,2019,Apr,2018-2019,1,,2,134.1,18.44
2019-04-16 14:00:00,2019,Apr,2018-2019,1,,2,149,28.66
2019-04-16 15:00:00,2019,Apr,2018-2019,1,,2,154.1,28.95
2019-04-16 16:00:00,2019,Apr,2018-2019,1,,2,153,29.59
2019-04-16 17:00:00,2019,Apr,2018-2019,1,,2,152.8,30.82
2019-04-16 18:00:00,2019,Apr,2018-2019,1,,2,151.2,27.73
2019-04-16 19:00:00,2019,Apr,2018-2019,1,,2,147.8,27.73
2019-04-16 20:00:00,2019,Apr,2018-2019,1,,2,138.5,19.77
2019-04-16 21:00:00,2019,Apr,2018-2019,1,,2,146.9,28.25
2019-04-16 22:00:00,2019,Apr,2018-2019,1,,2,158.5,38.68
2019-04-16 23:00:00,2019,Apr,2018-2019,1,,2,154.5,29.54
2019-04-17 00:00:00,2019,Apr,2018-2019,1,,2,148.9,29.61
2019-04-17 01:00:00,2019,Apr,2018-2019,1,,2,143.2,28.36
2019-04-17 02:00:00,2019,Apr,2018-2019,1,,2,171.4,45.18
2019-04-17 03:00:00,2019,Apr,2018-2019,1,,2,271.5,55.05
2019-04-17 04:00:00,2019,Apr,2018-2019,1,,2,289.1,39.12
2019-04-17 05:00:00,2019,Apr,2018-2019,1,,2,269.1,22.68
2019-04-17 06:00:00,2019,Apr,2018-2019,1,,2,263.4,43.4
2019-04-17 07:00:00,2019,Apr,2018-2019,1,,2,293,31.5
2019-04-17 08:00:00,2019,Apr,2018-2019,1,,2,43.36,76.59
2019-04-17 09:00:00,2019,Apr,2018-2019,1,,2,116.9,13.77
2019-04-17 10:00:00,2019,Apr,2018-2019,1,,2,124.7,14.93
2019-04-17 11:00:00,2019,Apr,2018-2019,1,,2,133.8,23.3
2019-04-17 12:00:00,2019,Apr,2018-2019,1,,2,140.5,21.93
2019-04-17 13:00:00,2019,Apr,2018-2019,1,,2,154.3,32.01
2019-04-17 14:00:00,2019,Apr,2018-2019,1,,2,153.1,30.67
2019-04-17 15:00:00,2019,Apr,2018-2019,1,,2,154.5,31.9
2019-04-17 16:00:00,2019,Apr,2018-2019,1,,2,160.3,36.3
2019-04-17 17:00:00,2019,Apr,2018-2019,1,,2,155.9,31.72
2019-04-17 18:00:00,2019,Apr,2018-2019,1,,2,160.1,32.47
2019-04-17 19:00:00,2019,Apr,2018-2019,1,,2,161.5,31.54
2019-04-17 20:00:00,2019,Apr,2018-2019,1,,2,150.3,28.14
2019-04-17 21:00:00,2019,Apr,2018-2019,1,,2,140.4,18.19
2019-04-17 22:00:00,2019,Apr,2018-2019,1,,2,130.4,8
2019-04-17 23:00:00,2019,Apr,2018-2019,1,,2,114.6,10.11
2019-04-18 00:00:00,2019,Apr,2018-2019,1,,2,113.3,11.21
2019-04-18 01:00:00,2019,Apr,2018-2019,1,,2,92.1,11.78
2019-04-18 02:00:00,2019,Apr,2018-2019,1,,2,118.7,38.06
2019-04-18 03:00:00,2019,Apr,2018-2019,1,,2,262.1,52.04
2019-04-18 04:00:00,2019,Apr,2018-2019,1,,2,231.8,71.53
2019-04-18 05:00:00,2019,Apr,2018-2019,1,,2,72.37,32.89
2019-04-18 06:00:00,2019,Apr,2018-2019,1,,2,344.2,73.33
2019-04-18 07:00:00,2019,Apr,2018-2019,1,,2,143.2,46.65
2019-04-18 08:00:00,2019,Apr,2018-2019,1,,2,155.5,32.84
2019-04-18 09:00:00,2019,Apr,2018-2019,1,,2,136.4,26.45
2019-04-18 10:00:00,2019,Apr,2018-2019,1,,2,87,15.71
2019-04-18 11:00:00,2019,Apr,2018-2019,1,,2,116.8,34.88
2019-04-18 12:00:00,2019,Apr,2018-2019,1,,2,140.5,23.74
2019-04-18 13:00:00,2019,Apr,2018-2019,1,,2,161,32.27
2019-04-18 14:00:00,2019,Apr,2018-2019,1,,2,159.3,32.91
2019-04-18 15:00:00,2019,Apr,2018-2019,1,,2,158.4,33.59
2019-04-18 16:00:00,2019,Apr,2018-2019,1,,2,156.9,33.69
2019-04-18 17:00:00,2019,Apr,2018-2019,1,,2,241.9,70.68
2019-04-18 18:00:00,2019,Apr,2018-2019,1,,2,194,54.18
2019-04-18 19:00:00,2019,Apr,2018-2019,1,,2,100.2,37.85
2019-04-18 20:00:00,2019,Apr,2018-2019,1,,2,126.2,45.33
2019-04-18 21:00:00,2019,Apr,2018-2019,1,,2,212.1,63.24
2019-04-18 22:00:00,2019,Apr,2018-2019,1,,2,166.4,24.1
2019-04-18 23:00:00,2019,Apr,2018-2019,1,,2,223.2,25.52
2019-04-19 00:00:00,2019,Apr,2018-2019,1,,2,204.9,28.17
2019-04-19 01:00:00,2019,Apr,2018-2019,1,,2,215.2,33.81
2019-04-19 02:00:00,2019,Apr,2018-2019,1,,2,303.5,10.67
2019-04-19 03:00:00,2019,Apr,2018-2019,1,,2,227.7,66.88
2019-04-19 04:00:00,2019,Apr,2018-2019,1,,2,186.7,50.23
2019-04-19 05:00:00,2019,Apr,2018-2019,1,,2,153.9,58.75
2019-04-19 06:00:00,2019,Apr,2018-2019,1,,2,6.736,60.4
2019-04-19 07:00:00,2019,Apr,2018-2019,1,,2,308.5,39.62
2019-04-19 08:00:00,2019,Apr,2018-2019,1,,2,181.1,62.44
2019-04-19 09:00:00,2019,Apr,2018-2019,1,,2,60.23,35.37
2019-04-19 10:00:00,2019,Apr,2018-2019,1,,2,48,56.63
2019-04-19 11:00:00,2019,Apr,2018-2019,1,,2,330.2,37.38
2019-04-19 12:00:00,2019,Apr,2018-2019,1,,2,359.4,43.79
2019-04-19 13:00:00,2019,Apr,2018-2019,1,,2,333.7,13.04
2019-04-19 14:00:00,2019,Apr,2018-2019,1,,2,318.2,20.68
2019-04-19 15:00:00,2019,Apr,2018-2019,1,,2,302,22.57
2019-04-19 16:00:00,2019,Apr,2018-2019,1,,2,307.4,19.11
2019-04-19 17:00:00,2019,Apr,2018-2019,1,,2,310.5,14.8
2019-04-19 18:00:00,2019,Apr,2018-2019,1,,2,313.9,14.76
2019-04-19 19:00:00,2019,Apr,2018-2019,1,,2,314,17.11
2019-04-19 20:00:00,2019,Apr,2018-2019,1,,2,282.7,62.3
2019-04-19 21:00:00,2019,Apr,2018-2019,1,,2,262.2,43.86
2019-04-19 22:00:00,2019,Apr,2018-2019,1,,2,297.9,61.72
2019-04-19 23:00:00,2019,Apr,2018-2019,1,,2,225.7,66.51
2019-04-20 00:00:00,2019,Apr,2018-2019,1,,2,212.2,65.47
2019-04-20 01:00:00,2019,Apr,2018-2019,1,,2,207.2,53.73
2019-04-20 02:00:00,2019,Apr,2018-2019,1,,2,254.3,46.26
2019-04-20 03:00:00,2019,Apr,2018-2019,1,,2,246.5,40.08
2019-04-20 04:00:00,2019,Apr,2018-2019,1,,2,264.4,38.32
2019-04-20 05:00:00,2019,Apr,2018-2019,1,,2,251.4,41.14
2019-04-20 06:00:00,2019,Apr,2018-2019,1,,2,259,48.69
2019-04-20 07:00:00,2019,Apr,2018-2019,1,,2,321.9,55.98
2019-04-20 08:00:00,2019,Apr,2018-2019,1,,2,353.9,20.71
2019-04-20 09:00:00,2019,Apr,2018-2019,1,,2,58.21,34.98
2019-04-20 10:00:00,2019,Apr,2018-2019,1,,2,351.6,24.67
2019-04-20 11:00:00,2019,Apr,2018-2019,1,,2,5.78,25.03
2019-04-20 12:00:00,2019,Apr,2018-2019,1,,2,22.82,18.7
2019-04-20 13:00:00,2019,Apr,2018-2019,1,,2,13.34,20.98
2019-04-20 14:00:00,2019,Apr,2018-2019,1,,2,130,24.46
2019-04-20 15:00:00,2019,Apr,2018-2019,1,,2,132.5,11.65
2019-04-20 16:00:00,2019,Apr,2018-2019,1,,2,131.8,9.96
2019-04-20 17:00:00,2019,Apr,2018-2019,1,,2,126.1,28.95
2019-04-20 18:00:00,2019,Apr,2018-2019,1,,2,298.6,59.99
2019-04-20 19:00:00,2019,Apr,2018-2019,1,,2,232.2,38.25
2019-04-20 20:00:00,2019,Apr,2018-2019,1,,2,262.8,61.19
2019-04-20 21:00:00,2019,Apr,2018-2019,1,,2,284.7,47.17
2019-04-20 22:00:00,2019,Apr,2018-2019,1,,2,266.1,48.45
2019-04-20 23:00:00,2019,Apr,2018-2019,1,,2,281.6,57.33
2019-04-21 00:00:00,2019,Apr,2018-2019,1,,2,283.9,34.64
2019-04-21 01:00:00,2019,Apr,2018-2019,1,,2,282.4,43.1
2019-04-21 02:00:00,2019,Apr,2018-2019,1,,2,263.6,37.13
2019-04-21 03:00:00,2019,Apr,2018-2019,1,,2,279.2,30.31
2019-04-21 04:00:00,2019,Apr,2018-2019,1,,2,264.6,43.86
2019-04-21 05:00:00,2019,Apr,2018-2019,1,,2,290.8,34.28
2019-04-21 06:00:00,2019,Apr,2018-2019,1,,2,296.3,42.42
2019-04-21 07:00:00,2019,Apr,2018-2019,1,,2,69.41,71.49
2019-04-21 08:00:00,2019,Apr,2018-2019,1,,2,314.1,70.52
2019-04-21 09:00:00,2019,Apr,2018-2019,1,,2,68.03,51.25
2019-04-21 10:00:00,2019,Apr,2018-2019,1,,2,88.1,43.53
2019-04-21 11:00:00,2019,Apr,2018-2019,1,,2,92.4,16.91
2019-04-21 12:00:00,2019,Apr,2018-2019,1,,2,111.9,17.52
2019-04-21 13:00:00,2019,Apr,2018-2019,1,,2,108.6,16.57
2019-04-21 14:00:00,2019,Apr,2018-2019,1,,2,116.4,13.67
2019-04-21 15:00:00,2019,Apr,2018-2019,1,,2,122,8.82
2019-04-21 16:00:00,2019,Apr,2018-2019,1,,2,136.2,18.36
2019-04-21 17:00:00,2019,Apr,2018-2019,1,,2,141.5,24.48
2019-04-21 18:00:00,2019,Apr,2018-2019,1,,2,153.8,35.55
2019-04-21 19:00:00,2019,Apr,2018-2019,1,,2,154.4,31.77
2019-04-21 20:00:00,2019,Apr,2018-2019,1,,2,154.5,29.38
2019-04-21 21:00:00,2019,Apr,2018-2019,1,,2,158.7,34.14
2019-04-21 22:00:00,2019,Apr,2018-2019,1,,2,147.5,26.15
2019-04-21 23:00:00,2019,Apr,2018-2019,1,,2,158.7,31.32
2019-04-22 00:00:00,2019,Apr,2018-2019,1,,2,136.2,18.1
2019-04-22 01:00:00,2019,Apr,2018-2019,1,,2,148.6,28.15
2019-04-22 02:00:00,2019,Apr,2018-2019,1,,2,135.1,13.4
2019-04-22 03:00:00,2019,Apr,2018-2019,1,,2,139.4,21.18
2019-04-22 04:00:00,2019,Apr,2018-2019,1,,2,146.8,29.34
2019-04-22 05:00:00,2019,Apr,2018-2019,1,,2,135.6,12.55
2019-04-22 06:00:00,2019,Apr,2018-2019,1,,2,149.8,28.7
2019-04-22 07:00:00,2019,Apr,2018-2019,1,,2,153.4,29.39
2019-04-22 08:00:00,2019,Apr,2018-2019,1,,2,158.5,33.67
2019-04-22 09:00:00,2019,Apr,2018-2019,1,,2,154.6,30.84
2019-04-22 10:00:00,2019,Apr,2018-2019,1,,2,145.5,26.72
2019-04-22 11:00:00,2019,Apr,2018-2019,1,,2,147.4,29.62
2019-04-22 12:00:00,2019,Apr,2018-2019,1,,2,148.7,28.67
2019-04-22 13:00:00,2019,Apr,2018-2019,1,,2,151.7,30.12
2019-04-22 14:00:00,2019,Apr,2018-2019,1,,2,153.2,31.17
2019-04-22 15:00:00,2019,Apr,2018-2019,1,,2,155.2,32.06
2019-04-22 16:00:00,2019,Apr,2018-2019,1,,2,155.3,30.63
2019-04-22 17:00:00,2019,Apr,2018-2019,1,,2,155.8,30.99
2019-04-22 18:00:00,2019,Apr,2018-2019,1,,2,163.6,34.69
2019-04-22 19:00:00,2019,Apr,2018-2019,1,,2,157,31.19
2019-04-22 20:00:00,2019,Apr,2018-2019,1,,2,155.4,29.3
2019-04-22 21:00:00,2019,Apr,2018-2019,1,,2,155.4,29
2019-04-22 22:00:00,2019,Apr,2018-2019,1,,2,156.3,30.22
2019-04-22 23:00:00,2019,Apr,2018-2019,1,,2,159,30.17
2019-04-23 00:00:00,2019,Apr,2018-2019,1,,2,164.6,35.12
2019-04-23 01:00:00,2019,Apr,2018-2019,1,,2,156.2,40.18
2019-04-23 02:00:00,2019,Apr,2018-2019,1,,2,151.9,25.68
2019-04-23 03:00:00,2019,Apr,2018-2019,1,,2,161.9,46.17
2019-04-23 04:00:00,2019,Apr,2018-2019,1,,2,169.5,47.48
2019-04-23 05:00:00,2019,Apr,2018-2019,1,,2,297.5,28.33
2019-04-23 06:00:00,2019,Apr,2018-2019,1,,2,348.5,19.56
2019-04-23 07:00:00,2019,Apr,2018-2019,1,,2,314.3,34.07
2019-04-23 08:00:00,2019,Apr,2018-2019,1,,2,327.5,15.42
2019-04-23 09:00:00,2019,Apr,2018-2019,1,,2,335,8.31
2019-04-23 10:00:00,2019,Apr,2018-2019,1,,2,345,15.94
2019-04-23 11:00:00,2019,Apr,2018-2019,1,,2,353,17.1
2019-04-23 12:00:00,2019,Apr,2018-2019,1,,2,345.6,18.75
2019-04-23 13:00:00,2019,Apr,2018-2019,1,,2,353.4,25.38
2019-04-23 14:00:00,2019,Apr,2018-2019,1,,2,359.1,17.3
2019-04-23 15:00:00,2019,Apr,2018-2019,1,,2,339.5,14.34
2019-04-23 16:00:00,2019,Apr,2018-2019,1,,2,339.6,13.68
2019-04-23 17:00:00,2019,Apr,2018-2019,1,,2,339.1,15.1
2019-04-23 18:00:00,2019,Apr,2018-2019,1,,2,330.4,14.41
2019-04-23 19:00:00,2019,Apr,2018-2019,1,,2,324,24.26
2019-04-23 20:00:00,2019,Apr,2018-2019,1,,2,32.25,51.48
2019-04-23 21:00:00,2019,Apr,2018-2019,1,,2,104.5,67.17
2019-04-23 22:00:00,2019,Apr,2018-2019,1,,2,178.2,57.99
2019-04-23 23:00:00,2019,Apr,2018-2019,1,,2,136.2,56.54
2019-04-24 00:00:00,2019,Apr,2018-2019,1,,2,186.9,45.69
2019-04-24 01:00:00,2019,Apr,2018-2019,1,,2,198.4,44.41
2019-04-24 02:00:00,2019,Apr,2018-2019,1,,2,234.9,49.09
2019-04-24 03:00:00,2019,Apr,2018-2019,1,,2,284.7,40.4
2019-04-24 04:00:00,2019,Apr,2018-2019,1,,2,247.5,35.44
2019-04-24 05:00:00,2019,Apr,2018-2019,1,,2,235.6,62.24
2019-04-24 06:00:00,2019,Apr,2018-2019,1,,2,272,38.24
2019-04-24 07:00:00,2019,Apr,2018-2019,1,,2,5.411,54.14
2019-04-24 08:00:00,2019,Apr,2018-2019,1,,2,321.3,20.17
2019-04-24 09:00:00,2019,Apr,2018-2019,1,,2,343.4,18.99
2019-04-24 10:00:00,2019,Apr,2018-2019,1,,2,338.7,14.13
2019-04-24 11:00:00,2019,Apr,2018-2019,1,,2,2.873,22.56
2019-04-24 12:00:00,2019,Apr,2018-2019,1,,2,17.96,26.91
2019-04-24 13:00:00,2019,Apr,2018-2019,1,,2,19.32,25.68
2019-04-24 14:00:00,2019,Apr,2018-2019,1,,2,25.38,22.95
2019-04-24 15:00:00,2019,Apr,2018-2019,1,,2,6.484,20.87
2019-04-24 16:00:00,2019,Apr,2018-2019,1,,2,343.4,20.86
2019-04-24 17:00:00,2019,Apr,2018-2019,1,,2,341.7,17.47
2019-04-24 18:00:00,2019,Apr,2018-2019,1,,2,329.8,10.25
2019-04-24 19:00:00,2019,Apr,2018-2019,1,,2,313.9,17.13
2019-04-24 20:00:00,2019,Apr,2018-2019,1,,2,315.3,18.63
2019-04-24 21:00:00,2019,Apr,2018-2019,1,,2,317.9,29.12
2019-04-24 22:00:00,2019,Apr,2018-2019,1,,2,206,54.1
2019-04-24 23:00:00,2019,Apr,2018-2019,1,,2,277.1,36.16
2019-04-25 00:00:00,2019,Apr,2018-2019,1,,2,259.4,42.25
2019-04-25 01:00:00,2019,Apr,2018-2019,1,,2,283.6,27.09
2019-04-25 02:00:00,2019,Apr,2018-2019,1,,2,270.8,35.37
2019-04-25 03:00:00,2019,Apr,2018-2019,1,,2,283.4,27.17
2019-04-25 04:00:00,2019,Apr,2018-2019,1,,2,280.8,42.31
2019-04-25 05:00:00,2019,Apr,2018-2019,1,,2,279.4,36.78
2019-04-25 06:00:00,2019,Apr,2018-2019,1,,2,274.1,42.8
2019-04-25 07:00:00,2019,Apr,2018-2019,1,,2,324,18.57
2019-04-25 08:00:00,2019,Apr,2018-2019,1,,2,356.2,13.65
2019-04-25 09:00:00,2019,Apr,2018-2019,1,,2,99.5,44.54
2019-04-25 10:00:00,2019,Apr,2018-2019,1,,2,125.6,15.28
2019-04-25 11:00:00,2019,Apr,2018-2019,1,,2,123.5,23.99
2019-04-25 12:00:00,2019,Apr,2018-2019,1,,2,108.8,26.72
2019-04-25 13:00:00,2019,Apr,2018-2019,1,,2,131.7,8.26
2019-04-25 14:00:00,2019,Apr,2018-2019,1,,2,131.1,10.84
2019-04-25 15:00:00,2019,Apr,2018-2019,1,,2,126.6,44.53
2019-04-25 16:00:00,2019,Apr,2018-2019,1,,2,358.4,17.69
2019-04-25 17:00:00,2019,Apr,2018-2019,1,,2,352.5,11.63
2019-04-25 18:00:00,2019,Apr,2018-2019,1,,2,348.9,10.9
2019-04-25 19:00:00,2019,Apr,2018-2019,1,,2,331.5,22.18
2019-04-25 20:00:00,2019,Apr,2018-2019,1,,2,271.8,57.23
2019-04-25 21:00:00,2019,Apr,2018-2019,1,,2,200.4,42.04
2019-04-25 22:00:00,2019,Apr,2018-2019,1,,2,223.4,39.79
2019-04-25 23:00:00,2019,Apr,2018-2019,1,,2,183.2,52.23
2019-04-26 00:00:00,2019,Apr,2018-2019,1,,2,172.9,34.52
2019-04-26 01:00:00,2019,Apr,2018-2019,1,,2,174.3,42.75
2019-04-26 02:00:00,2019,Apr,2018-2019,1,,2,219.1,46.64
2019-04-26 03:00:00,2019,Apr,2018-2019,1,,2,214.5,41.75
2019-04-26 04:00:00,2019,Apr,2018-2019,1,,2,236,51.38
2019-04-26 05:00:00,2019,Apr,2018-2019,1,,2,260.9,42.22
2019-04-26 06:00:00,2019,Apr,2018-2019,1,,2,214.7,61.65
2019-04-26 07:00:00,2019,Apr,2018-2019,1,,2,106.9,65.63
2019-04-26 08:00:00,2019,Apr,2018-2019,1,,2,38.99,56.34
2019-04-26 09:00:00,2019,Apr,2018-2019,1,,2,347.5,33.05
2019-04-26 10:00:00,2019,Apr,2018-2019,1,,2,323.4,17.88
2019-04-26 11:00:00,2019,Apr,2018-2019,1,,2,328.7,17.25
2019-04-26 12:00:00,2019,Apr,2018-2019,1,,2,340,17.38
2019-04-26 13:00:00,2019,Apr,2018-2019,1,,2,346.5,19.77
2019-04-26 14:00:00,2019,Apr,2018-2019,1,,2,346.4,22.11
2019-04-26 15:00:00,2019,Apr,2018-2019,1,,2,340.5,22.02
2019-04-26 16:00:00,2019,Apr,2018-2019,1,,2,333.5,14.99
2019-04-26 17:00:00,2019,Apr,2018-2019,1,,2,338.6,16.67
2019-04-26 18:00:00,2019,Apr,2018-2019,1,,2,346.6,17.61
2019-04-26 19:00:00,2019,Apr,2018-2019,1,,2,341.4,64.37
2019-04-26 20:00:00,2019,Apr,2018-2019,1,,2,317.5,27.76
2019-04-26 21:00:00,2019,Apr,2018-2019,1,,2,317.8,15.21
2019-04-26 22:00:00,2019,Apr,2018-2019,1,,2,312.5,20.44
2019-04-26 23:00:00,2019,Apr,2018-2019,1,,2,309.7,25.46
2019-04-27 00:00:00,2019,Apr,2018-2019,1,,2,265.6,55.35
2019-04-27 01:00:00,2019,Apr,2018-2019,1,,2,252.8,50.9
2019-04-27 02:00:00,2019,Apr,2018-2019,1,,2,329.8,66.13
2019-04-27 03:00:00,2019,Apr,2018-2019,1,,2,275.4,41.73
2019-04-27 04:00:00,2019,Apr,2018-2019,1,,2,293.6,39.02
2019-04-27 05:00:00,2019,Apr,2018-2019,1,,2,265.2,31.99
2019-04-27 06:00:00,2019,Apr,2018-2019,1,,2,294.8,39.31
2019-04-27 07:00:00,2019,Apr,2018-2019,1,,2,321.1,16.03
2019-04-27 08:00:00,2019,Apr,2018-2019,1,,2,320.5,16.33
2019-04-27 09:00:00,2019,Apr,2018-2019,1,,2,326.3,14.7
2019-04-27 10:00:00,2019,Apr,2018-2019,1,,2,333.3,19.67
2019-04-27 11:00:00,2019,Apr,2018-2019,1,,2,307.7,22.95
2019-04-27 12:00:00,2019,Apr,2018-2019,1,,2,312.5,22.37
2019-04-27 13:00:00,2019,Apr,2018-2019,1,,2,317.4,18.08
2019-04-27 14:00:00,2019,Apr,2018-2019,1,,2,313.7,18.25
2019-04-27 15:00:00,2019,Apr,2018-2019,1,,2,320,15.33
2019-04-27 16:00:00,2019,Apr,2018-2019,1,,2,317.9,17.46
2019-04-27 17:00:00,2019,Apr,2018-2019,1,,2,321.3,17.97
2019-04-27 18:00:00,2019,Apr,2018-2019,1,,2,330.2,14.85
2019-04-27 19:00:00,2019,Apr,2018-2019,1,,2,331.7,12.01
2019-04-27 20:00:00,2019,Apr,2018-2019,1,,2,327.5,16.23
2019-04-27 21:00:00,2019,Apr,2018-2019,1,,2,318.3,31.3
2019-04-27 22:00:00,2019,Apr,2018-2019,1,,2,319.2,19.91
2019-04-27 23:00:00,2019,Apr,2018-2019,1,,2,310.4,28.47
2019-04-28 00:00:00,2019,Apr,2018-2019,1,,2,277.3,42.21
2019-04-28 01:00:00,2019,Apr,2018-2019,1,,2,249,53.1
2019-04-28 02:00:00,2019,Apr,2018-2019,1,,2,238.7,45.76
2019-04-28 03:00:00,2019,Apr,2018-2019,1,,2,226,44.78
2019-04-28 04:00:00,2019,Apr,2018-2019,1,,2,221.7,55.97
2019-04-28 05:00:00,2019,Apr,2018-2019,1,,2,235.2,60.89
2019-04-28 06:00:00,2019,Apr,2018-2019,1,,2,296.1,41.44
2019-04-28 07:00:00,2019,Apr,2018-2019,1,,2,4.4,54.49
2019-04-28 08:00:00,2019,Apr,2018-2019,1,,2,128.7,6.886
2019-04-28 09:00:00,2019,Apr,2018-2019,1,,2,97.8,50.36
2019-04-28 10:00:00,2019,Apr,2018-2019,1,,2,81.5,50.16
2019-04-28 11:00:00,2019,Apr,2018-2019,1,,2,116.9,11.21
2019-04-28 12:00:00,2019,Apr,2018-2019,1,,2,125.4,10.93
2019-04-28 13:00:00,2019,Apr,2018-2019,1,,2,128.6,7.673
2019-04-28 14:00:00,2019,Apr,2018-2019,1,,2,122.7,6.903
2019-04-28 15:00:00,2019,Apr,2018-2019,1,,2,130.4,6.203
2019-04-28 16:00:00,2019,Apr,2018-2019,1,,2,126.3,7.717
2019-04-28 17:00:00,2019,Apr,2018-2019,1,,2,132.7,22.33
2019-04-28 18:00:00,2019,Apr,2018-2019,1,,2,143.8,47.41
2019-04-28 19:00:00,2019,Apr,2018-2019,1,,2,293,29.31
2019-04-28 20:00:00,2019,Apr,2018-2019,1,,2,274.3,19.26
2019-04-28 21:00:00,2019,Apr,2018-2019,1,,2,277.8,43.78
2019-04-28 22:00:00,2019,Apr,2018-2019,1,,2,249.9,50.15
2019-04-28 23:00:00,2019,Apr,2018-2019,1,,2,231.6,44.22
2019-04-29 00:00:00,2019,Apr,2018-2019,1,,2,231.5,66.74
2019-04-29 01:00:00,2019,Apr,2018-2019,1,,2,248.3,63.53
2019-04-29 02:00:00,2019,Apr,2018-2019,1,,2,281.8,43.88
2019-04-29 03:00:00,2019,Apr,2018-2019,1,,2,272,40.37
2019-04-29 04:00:00,2019,Apr,2018-2019,1,,2,303.4,27.37
2019-04-29 05:00:00,2019,Apr,2018-2019,1,,2,318.6,8.64
2019-04-29 06:00:00,2019,Apr,2018-2019,1,,2,321.8,9.42
2019-04-29 07:00:00,2019,Apr,2018-2019,1,,2,332.5,7.452
