action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,Filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,metadata_qc_flag,comments,quality_log,no2_no3_units,Sample Status,quality_level
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1816,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,28.86272421,,,,,,,2.422928005,53.5983941,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1817,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,28.86730471,,,,,,,2.425889429,49.78566123,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1820,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,28.79400717,,,,,,,2.439707805,52.41785088,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1821,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,29.03489616,,,,,,,2.450563248,51.4655341,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1822,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,29.81010467,,,,,,,2.593505549,55.22538382,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30453,1,,1/28/16,QUADRA,HAKAI,"QOMA,QOMA1",1,QU39,,QNUT1838,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,1/28/16 9:41,1/28/16 11:07,6/20/16 0:00,"Katie,Leo,Rebecca,Emma",,28.8050031,,,,,,,2.429837806,52.0319275,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1863,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,11/22/16 0:00,"Bryn,Katie,Rebecca,Emma",,28.32711825,,,,,,,2.319040458,49.13789661,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1864,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,6/20/16 0:00,"Bryn,Katie,Rebecca,Emma",,27.80157001,,,,,,,2.275691197,50.54675474,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1865,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,11/22/16 0:00,"Bryn,Katie,Rebecca,Emma",,28.48501022,,,,,,,2.350211125,49.69823725,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1866,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,11/22/16 0:00,"Bryn,Katie,Rebecca,Emma",,29.26435762,,,,,,,2.455135921,50.74825764,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1867,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,11/22/16 0:00,"Bryn,Katie,Rebecca,Emma",,29.62179948,,,,,,,2.484381674,51.05280677,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1868,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,6/20/16 0:00,"Bryn,Katie,Rebecca,Emma",,30.29162957,,,,,,,2.61516866,55.56268827,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,30471,1,,2/2/16,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QNUT1869,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,2/2/16 9:29,2/2/16 12:48,11/9/16 0:00,"Bryn,Katie,Rebecca,Emma",,29.17001045,,,,,,,2.796574238,59.84115042,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1937,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,6/20/16 0:00,"Katie,Rebecca,Emma",,27.62490874,,,,,,,2.214336517,52.30356285,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1938,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,11/22/16 0:00,"Katie,Rebecca,Emma",,28.08071418,,,,,,,2.214005303,51.26062985,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QM3,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).2: Sample not collected. Checked by KP",,Not Available,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1940,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,11/22/16 0:00,"Katie,Rebecca,Emma",,29.48590024,,,,,,,2.443021674,52.46031369,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1936,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,11/22/16 0:00,"Katie,Rebecca,Emma",,30.15400982,,,,,,,2.56771234,52.99187759,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1941,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,6/20/16 0:00,"Katie,Rebecca,Emma",,29.83657497,,,,,,,2.583656533,53.72318607,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,32476,1,,2/9/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QNUT1942,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,2/9/16 10:45,2/9/16 12:26,6/20/16 0:00,"Katie,Rebecca,Emma",,30.36086737,,,,,,,2.69192191,58.24440281,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1914,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,27.51833079,,,,,,,2.295819374,49.46065386,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1915,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,27.34420242,,,,,,,2.265919303,49.63495732,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1916,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,27.57911162,,,,,,,2.301601634,48.39605716,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1917,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,28.37064003,,,,,,,2.400619277,49.32116696,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1918,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,29.7783158,,,,,,,2.602028776,56.04470815,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1919,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,30.06547556,,,,,,,2.647580446,52.38696292,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,44391,1,,2/16/16,QUADRA,HAKAI,"QOMA2,QOMA",1,QU39,,QNUT1920,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,2/16/16 10:31,2/16/16 15:16,6/10/16 0:00,"Katie,Rebecca,Emma",,30.08646375,,,,,,,2.832567952,57.74204948,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2009,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,26.44303744,,,,,,,2.180812254,49.52555418,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2010,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,26.94998508,,,,,,,2.219539417,50.27405116,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2011,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,27.02592806,,,,,,,2.283285749,50.41373104,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2013,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,28.14352278,,,,,,,2.371826794,51.31547391,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2012,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,29.52106683,,,,,,,2.602978772,55.49871635,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2014,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,30.20825169,,,,,,,2.674106913,54.94422565,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,50335,1,,2/23/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QNUT2015,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,2/23/16 11:04,2/23/16 12:04,6/10/16 0:00,"Bryn,Kate",,29.98125173,,,,,,,2.825989189,60.84052285,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: CO2 samples taken",uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1974,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,25.89024665,,,,,,,2.152857757,51.35353644,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1975,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,26.03565897,,,,,,,2.14303797,50.02546162,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1976,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,25.98719655,,,,,,,2.172489167,51.33032943,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1968,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,26.98643903,,,,,,,2.203876801,51.1973246,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1969,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,27.50327076,,,,,,,2.341847832,53.19713522,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1970,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,29.58043835,,,,,,,2.557992136,54.41302837,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,64868,1,,3/15/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA",1,QU39,,QNUT1971,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/15/16 9:24,3/15/16 11:52,6/21/16 0:00,"Kate,Katie,Rebecca",,30.43672669,,,,,,,2.776676678,65.23500263,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT1958,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/21/16 0:00,"Kate,Katie,Rebecca",,23.58345981,,,,,,,1.964828056,49.75709204,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT1967,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/3/16 0:00,"Kate,Katie,Rebecca",,24.447,,,,,,,2.027943871,49.41861154,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT2016,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/3/16 0:00,"Kate,Katie,Rebecca",,24.947,,,,,,,2.068318526,50.33885779,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT2017,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/3/16 0:00,"Kate,Katie,Rebecca",,28.958,,,,,,,2.41989039,54.83304924,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT2018,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/3/16 0:00,"Kate,Katie,Rebecca",,29.671,,,,,,,2.519144948,53.9060541,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT2019,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/21/16 0:00,"Kate,Katie,Rebecca",,29.65220276,,,,,,,2.531774984,51.93075793,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,65094,1,,3/22/16,QUADRA,HAKAI,"QOMA2,QOMA1,QOMA,QRAFT1",1,QU39,,QNUT2020,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/22/16 9:37,3/22/16 14:05,6/3/16 0:00,"Kate,Katie,Rebecca",,30.497,,,,,,,2.797892047,63.09158229,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68437,1,,3/29/16,QUADRA,HAKAI,"QOMA2,QOMA1",2,QU39,,QNUT2039,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,31.3010555,,,,,,,2.858922339,64.98248948,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68439,1,,3/29/16,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",4,QU39,,QNUT2033,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,23.55590971,,,,,,,1.990247886,48.52283693,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68438,1,,3/29/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",3,QU39,,QNUT2034,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,23.73343616,,,,,,,1.993227055,48.69572349,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68438,1,,3/29/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",3,QU39,,QNUT2035,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,25.3212163,,,,,,,2.105353371,51.48361897,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68438,1,,3/29/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",3,QU39,,QNUT2036,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,27.89261479,,,,,,,2.319201704,53.74965437,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68438,1,,3/29/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",3,QU39,,QNUT2037,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,28.16923486,,,,,,,2.375528721,52.6219041,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68438,1,,3/29/16,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",3,QU39,,QNUT2038,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/29/16 8:53,3/29/16 19:44,6/20/16 0:00,"Kate,Katie,Rebecca",,28.52813247,,,,,,,2.388369094,53.7073937,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68462,1,,4/1/16,QUADRA,HAKAI,QU39,2,QU39,,QNUT2108,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/1/16 10:10,4/1/16 19:48,6/20/16 0:00,Kate,,0.551892339,,,,,,,0.055087021,3.731225147,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68463,1,,4/1/16,QUADRA,HAKAI,QU39,3,QU39,,QNUT2112,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/1/16 10:10,4/1/16 19:49,6/20/16 0:00,Kate,,0.79795528,,,,,,,0.11828421,3.225107862,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68464,1,,4/1/16,QUADRA,HAKAI,QU39,4,QU39,,QNUT2113,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/1/16 10:10,4/1/16 19:49,6/20/16 0:00,Kate,,0.739001399,,,,,,,0.104018627,3.254343193,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68497,1,,4/4/16,QUADRA,HAKAI,QU39,3,QU39,,QNUT2086,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,4/4/16 11:09,4/4/16 19:50,11/22/16 0:00,Katie,,0.282178502,,,,,,,0.159427275,2.556425858,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,68497,1,,4/4/16,QUADRA,HAKAI,QU39,3,QU39,,QNUT2087,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/4/16 11:09,4/4/16 19:50,6/20/16 0:00,Katie,,0.235350261,,,,,,,0.149862432,2.389351677,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
