ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Survey,Sampling Bout,Site ID,Project Specific ID,Hakai ID,Source,Lat,Long,Gather Lat,Gather Long,Mesh Size (um),Net Dim. (cm),Net Length (cm),Line Out Depth,Pressure Transducer Depth (m),Sample Style,Volume (ml),Lugols,Collected,Preserved,Analyzed,Lab Technician,Analyzing Lab,Comments,Quality Log,Sample Status,Quality Level
,3470,1,2015-09-22,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY221,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2015-09-22 09:19:16,2015-09-22 13:22:24,,"Rebecca,Emma",,,1: Sent for analysis to Lou Hobson 2018-10-11,Submitted,Raw
,3470,1,2015-09-22,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY222,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2015-09-22 09:19:16,2015-09-22 13:22:24,,"Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,3470,1,2015-09-22,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY223,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2015-09-22 09:19:16,2015-09-22 13:22:24,,"Rebecca,Emma",,,,Not Available,Raw
,3470,1,2015-09-22,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY224,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2015-09-22 09:19:16,2015-09-22 13:22:24,,"Rebecca,Emma",,,,Not Available,Raw
,3594,1,2015-09-28,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY227,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2015-09-28 08:49:13,2015-09-28 10:25:57,,"Katie,Rebecca,Emma",,,1: Sent for analysis to Lou Hobson 2018-10-11,Submitted,Raw
,3594,1,2015-09-28,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY228,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2015-09-28 08:49:13,2015-09-28 10:25:57,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,3594,1,2015-09-28,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY229,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2015-09-28 08:49:13,2015-09-28 10:25:57,,"Katie,Rebecca,Emma",,,,Not Available,Raw
,3594,1,2015-09-28,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,,QPHY230,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2015-09-28 08:49:13,2015-09-28 10:25:57,,"Katie,Rebecca,Emma",,,,Not Available,Raw
,3620,1,2015-10-06,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QPHY233,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2015-10-06 09:00:45,2015-10-06 09:26:54,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,3620,1,2015-10-06,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QPHY234,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2015-10-06 09:00:45,2015-10-06 09:26:54,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,3620,1,2015-10-06,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,,QPHY235,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2015-10-06 09:00:45,2015-10-06 09:26:54,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16817,1,2015-11-03,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY241,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2015-11-03 10:10:18,2015-11-03 14:32:55,,"Katie,Emma",,,1: Sent to Microthalassia at VIU,Results,Raw
,16817,1,2015-11-03,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY242,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2015-11-03 10:10:18,2015-11-03 14:32:55,,"Katie,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16817,1,2015-11-03,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY243,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2015-11-03 10:10:18,2015-11-03 14:32:55,,"Katie,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16817,1,2015-11-03,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY244,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2015-11-03 10:10:18,2015-11-03 14:32:55,,"Katie,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16935,1,2015-12-11,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QPHY259,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2015-12-11 10:37:24,2015-12-11 11:32:03,,"Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16935,1,2015-12-11,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QPHY260,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2015-12-11 10:37:24,2015-12-11 11:32:03,,"Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16935,1,2015-12-11,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QPHY261,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2015-12-11 10:37:24,2015-12-11 11:32:03,,"Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,16935,1,2015-12-11,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,,QPHY262,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2015-12-11 10:37:24,2015-12-11 11:32:03,,"Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,30248,1,2016-01-05,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY271,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-01-05 11:10:05,2016-01-05 11:34:43,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,30248,1,2016-01-05,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY272,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-01-05 11:10:05,2016-01-05 11:34:43,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,30248,1,2016-01-05,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY273,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-01-05 11:10:05,2016-01-05 11:34:43,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,30248,1,2016-01-05,QUADRA,HAKAI,"QOMA2,QOMA,QRAFT1,QOMA1",1,QU39,,QPHY274,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-01-05 11:10:05,2016-01-05 11:34:43,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,32476,1,2016-02-09,QUADRA,HAKAI,"QOMA1,QOMA,QOMA2",1,QU39,,QPHY286,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-02-09 10:45:41,2016-02-09 12:26:47,,"Katie,Rebecca,Emma",,,"1: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).2: Sent for analysis to Lou Hobson 2018-10-11",Submitted,Raw
,32476,1,2016-02-09,QUADRA,HAKAI,"QOMA1,QOMA,QOMA2",1,QU39,,QPHY287,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-02-09 10:45:41,2016-02-09 12:26:47,,"Katie,Rebecca,Emma",,,"1: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).2: Sent to Microthalassia at VIU",Submitted,Raw
,32476,1,2016-02-09,QUADRA,HAKAI,"QOMA1,QOMA,QOMA2",1,QU39,,QPHY288,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-02-09 10:45:41,2016-02-09 12:26:47,,"Katie,Rebecca,Emma",,,"1: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",Not Available,Raw
,32476,1,2016-02-09,QUADRA,HAKAI,"QOMA1,QOMA,QOMA2",1,QU39,,QPHY289,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-02-09 10:45:41,2016-02-09 12:26:47,,"Katie,Rebecca,Emma",,,"1: Collected CO2 samples. Split niskins into two drops. 100m niskin broke, collected with shallow samples (5,10,30 meter niskins). PP collection late. Water collection bracketed by ctd drops (one before first drop, and one after last drop).",Not Available,Raw
,44391,1,2016-02-16,QUADRA,HAKAI,"QOMA,QOMA2",1,QU39,,QPHY294,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-02-16 10:31:55,2016-02-16 15:16:41,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,44391,1,2016-02-16,QUADRA,HAKAI,"QOMA,QOMA2",1,QU39,,QPHY295,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-02-16 10:31:55,2016-02-16 15:16:41,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,44391,1,2016-02-16,QUADRA,HAKAI,"QOMA,QOMA2",1,QU39,,QPHY296,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-02-16 10:31:55,2016-02-16 15:16:41,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,44391,1,2016-02-16,QUADRA,HAKAI,"QOMA,QOMA2",1,QU39,,QPHY297,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-02-16 10:31:55,2016-02-16 15:16:41,,"Katie,Rebecca,Emma",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,50335,1,2016-02-23,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY302,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-02-23 11:04:02,2016-02-23 12:04:09,,"Bryn,Kate",,,"1: CO2 samples taken2: Sent for analysis to Lou Hobson 2018-10-11",Results,Raw
,50335,1,2016-02-23,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY303,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-02-23 11:04:02,2016-02-23 12:04:09,,"Bryn,Kate",,,"1: CO2 samples taken2: Sent to Microthalassia at VIU",Submitted,Raw
,50335,1,2016-02-23,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY304,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-02-23 11:04:02,2016-02-23 12:04:09,,"Bryn,Kate",,,1: CO2 samples taken,Collected,Raw
,50335,1,2016-02-23,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY305,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-02-23 11:04:02,2016-02-23 12:04:09,,"Bryn,Kate",,,1: CO2 samples taken,Collected,Raw
,64868,1,2016-03-15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY361,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-03-15 09:24:07,2016-03-15 11:52:13,,"Kate,Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,64868,1,2016-03-15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY362,M,50.0307,-125.0992,,,,,,5,,Grab Sample,194,TRUE,2016-03-15 09:24:07,2016-03-15 11:52:13,,"Kate,Katie,Rebecca",,,"1: Sent to Microthalassia at VIU2: Some sample spilt while preserving. Was preserved with 1940 uL of lugol's solution",Submitted,Raw
,64868,1,2016-03-15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY363,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-03-15 09:24:07,2016-03-15 11:52:13,,"Kate,Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,64868,1,2016-03-15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,,QPHY364,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-03-15 09:24:07,2016-03-15 11:52:13,,"Kate,Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,65094,1,2016-03-22,QUADRA,HAKAI,"QRAFT1,QOMA1,QOMA,QOMA2",1,QU39,,QPHY365,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-03-22 09:37:08,2016-03-22 14:05:46,,"Kate,Katie,Rebecca",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,65094,1,2016-03-22,QUADRA,HAKAI,"QRAFT1,QOMA1,QOMA,QOMA2",1,QU39,,QPHY366,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-03-22 09:37:08,2016-03-22 14:05:46,,"Kate,Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Results,Raw
,65094,1,2016-03-22,QUADRA,HAKAI,"QRAFT1,QOMA1,QOMA,QOMA2",1,QU39,,QPHY367,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-03-22 09:37:08,2016-03-22 14:05:46,,"Kate,Katie,Rebecca",,,,Collected,Raw
,65094,1,2016-03-22,QUADRA,HAKAI,"QRAFT1,QOMA1,QOMA,QOMA2",1,QU39,,QPHY368,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-03-22 09:37:08,2016-03-22 14:05:46,,"Kate,Katie,Rebecca",,,,Collected,Raw
,68438,1,2016-03-29,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",3,QU39,,QPHY372,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-03-29 10:44:26,2016-03-29 19:44:31,,"Kate,Katie,Rebecca",,,1: Sent to Microthalassia at VIU,Results,Raw
,68438,1,2016-03-29,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",3,QU39,,QPHY373,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-03-29 10:44:26,2016-03-29 19:44:31,,"Kate,Katie,Rebecca",,,,Collected,Raw
,68438,1,2016-03-29,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",3,QU39,,QPHY374,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-03-29 10:44:26,2016-03-29 19:44:31,,"Kate,Katie,Rebecca",,,,Not Available,Raw
,68439,1,2016-03-29,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",4,QU39,,QPHY371,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-03-29 11:44:50,2016-03-29 19:44:54,,"Kate,Katie,Rebecca",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,68552,1,2016-04-08,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY320,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-08 09:06:59,2016-04-08 12:07:03,,"Kate,Katie",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,68552,1,2016-04-08,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY321,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-04-08 09:06:59,2016-04-08 12:07:03,,"Kate,Katie",,,1: Sent to Microthalassia at VIU,Results,Raw
,68552,1,2016-04-08,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY322,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-04-08 09:06:59,2016-04-08 12:07:03,,"Kate,Katie",,,,Collected,Raw
,68552,1,2016-04-08,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY379,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-04-08 09:06:59,2016-04-08 12:07:03,,"Kate,Katie",,,,Not Available,Raw
,68552,1,2016-04-08,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY323,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-04-08 09:06:59,2016-04-08 12:07:03,,"Kate,Katie",,,,Collected,Raw
,82792,1,2016-04-14,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY328,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-14 09:09:58,2016-04-14 14:15:18,,"Kate,Katie",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,82792,1,2016-04-14,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY329,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-04-14 09:09:58,2016-04-14 14:15:18,,"Kate,Katie",,,1: Sent to Microthalassia at VIU,Results,Raw
,82792,1,2016-04-14,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY330,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-04-14 09:09:58,2016-04-14 14:15:18,,"Kate,Katie",,,,Collected,Raw
,82792,1,2016-04-14,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY331,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-04-14 09:09:58,2016-04-14 14:15:18,,"Kate,Katie",,,,Collected,Raw
,82792,1,2016-04-14,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY332,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-04-14 09:09:58,2016-04-14 14:15:18,,"Kate,Katie",,,,Collected,Raw
,101256,1,2016-04-28,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY334,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-28 09:27:35,2016-04-28 10:27:38,,"Kate,Rebecca,Shayla",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,101256,2,2016-04-28,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY336,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-28 09:27:35,2016-04-28 10:27:38,,"Kate,Rebecca,Shayla",,,,Collected,Raw
,101256,3,2016-04-28,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY337,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-28 09:27:35,2016-04-28 10:27:38,,"Kate,Rebecca,Shayla",,,,Collected,Raw
,101256,4,2016-04-28,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY338,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-04-28 09:27:35,2016-04-28 10:27:38,,"Kate,Rebecca,Shayla",,,,Collected,Raw
,101256,1,2016-04-28,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY335,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-04-28 09:27:35,2016-04-28 10:27:38,,"Kate,Rebecca,Shayla",,,1: Sent to Microthalassia at VIU,Results,Raw
,119272,1,2016-05-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY343,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-05-09 08:35:45,2016-05-09 14:35:47,,"Kate H,Rebecca",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,119272,1,2016-05-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY344,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-05-09 08:35:45,2016-05-09 14:35:47,,"Kate H,Rebecca",,,1: Sent to Microthalassia at VIU,Results,Raw
,119272,1,2016-05-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY345,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-05-09 08:35:45,2016-05-09 14:35:47,,"Kate H,Rebecca",,,,Not Available,Raw
,119272,1,2016-05-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY346,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-05-09 08:35:45,2016-05-09 14:35:47,,"Kate H,Rebecca",,,,Collected,Raw
,119272,1,2016-05-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY347,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-05-09 08:35:45,2016-05-09 14:35:47,,"Kate H,Rebecca",,,,Collected,Raw
,120610,1,2016-05-19,QUADRA,HAKAI,QOMA2,4,QU39,,QPHY385,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-05-19 07:45:56,2016-05-19 12:30:33,,rebecca.piercey,,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,120610,1,2016-05-19,QUADRA,HAKAI,QOMA2,4,QU39,,QPHY386,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-05-19 07:45:56,2016-05-19 12:30:33,,rebecca.piercey,,,1: Sent to Microthalassia at VIU,Results,Raw
,120610,1,2016-05-19,QUADRA,HAKAI,QOMA2,4,QU39,,QPHY387,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-05-19 07:45:56,2016-05-19 12:30:33,,rebecca.piercey,,,,Collected,Raw
,120610,1,2016-05-19,QUADRA,HAKAI,QOMA2,4,QU39,,QPHY388,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-05-19 07:45:56,2016-05-19 12:30:33,,rebecca.piercey,,,,Collected,Raw
,120610,1,2016-05-19,QUADRA,HAKAI,QOMA2,4,QU39,,QPHY389,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-05-19 07:45:56,2016-05-19 12:30:33,,rebecca.piercey,,,,Collected,Raw
,133566,1,2016-05-30,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY393,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-05-30 09:07:04,2016-05-30 09:30:48,,"Kate H,Rebecca,Natalie",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,133566,1,2016-05-30,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY394,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-05-30 09:07:04,2016-05-30 09:30:48,,"Kate H,Rebecca,Natalie",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,133566,1,2016-05-30,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY395,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-05-30 09:07:04,2016-05-30 09:30:48,,"Kate H,Rebecca,Natalie",,,,Collected,Raw
,133566,1,2016-05-30,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY396,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-05-30 09:07:04,2016-05-30 09:30:48,,"Kate H,Rebecca,Natalie",,,,Not Available,Raw
,133566,1,2016-05-30,QUADRA,HAKAI,"QOMA2,QOMA1",3,QU39,,QPHY397,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-05-30 09:07:04,2016-05-30 09:30:48,,"Kate H,Rebecca,Natalie",,,,Not Available,Raw
,133788,1,2016-06-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY77,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-06-09 08:47:17,2016-06-10 09:00:01,,"Kate,Rebecca",,,1: Sent for analysis to Lou Hobson 2018-10-11,Submitted,Raw
,133788,1,2016-06-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY78,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-06-09 08:47:17,2016-06-10 09:00:01,,"Kate,Rebecca",,,1: Sent to Microthalassia at VIU,Results,Raw
,133788,1,2016-06-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY79,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-06-09 08:47:17,2016-06-10 09:00:01,,"Kate,Rebecca",,,,Collected,Raw
,133788,1,2016-06-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY81,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-06-09 08:47:17,2016-06-10 09:00:01,,"Kate,Rebecca",,,,Collected,Raw
,133788,1,2016-06-09,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY80,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-06-09 08:47:17,2016-06-10 09:00:01,,"Kate,Rebecca",,,,Collected,Raw
,136904,1,2016-06-20,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY109,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-06-20 08:40:29,2016-06-20 21:00:39,,"Kate,Rebecca,Shayla,Natalie",,,1: Sent for analysis to Lou Hobson 2018-10-11,Submitted,Raw
,136904,1,2016-06-20,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY86,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-06-20 08:40:29,2016-06-20 21:00:39,,"Kate,Rebecca,Shayla,Natalie",,,1: Sent to Microthalassia at VIU,Submitted,Raw
,136904,1,2016-06-20,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY91,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2016-06-20 08:40:29,2016-06-20 21:00:39,,"Kate,Rebecca,Shayla,Natalie",,,,Collected,Raw
,136904,1,2016-06-20,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY97,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2016-06-20 08:40:29,2016-06-20 21:00:39,,"Kate,Rebecca,Shayla,Natalie",,,,Collected,Raw
,136904,1,2016-06-20,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY104,M,50.0307,-125.0992,,,,,,30,,Grab Sample,200,TRUE,2016-06-20 08:40:29,2016-06-20 21:00:39,,"Kate,Rebecca,Shayla,Natalie",,,,Collected,Raw
,137723,1,2016-06-30,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY438,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2016-06-30 20:35:17,2016-06-30 08:45:05,,"Kate H,Rebecca,Natalie",,,1: Sent for analysis to Lou Hobson 2018-10-11,Results,Raw
,137723,1,2016-06-30,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY439,M,50.0307,-125.0992,,,,,,5,,Grab Sample,200,TRUE,2016-06-30 20:35:17,2016-06-30 08:45:05,,"Kate H,Rebecca,Natalie",,,1: Sent to Microthalassia at VIU,Submitted,Raw
