ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Survey,Sampling Bout,Site ID,Source,Lat,Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Acidified,Acidification Method,Volume (ml),part,screen_size,Collected,Preserved,Analyzed,Lab Technician,filter_portion,Project Specific ID,Hakai ID,Weight Before (mg),Weight After (mg),Filter Size (mm),Filter Type,total_beam_n,ug N,%N,delta_air,corr_delta15n,total_beam_c,ug C,%C,delta_pdb,corr_delta13c,C:N,Analyzing Lab,C Flag,N Flag,C:N Flag,Comments,Quality Log,Sample Status,Quality Level
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1050,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4661,34.8,41.1,25,GF/F,,84.05413206,,,6.693895126,,438.3434463,,,-24.04784223,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,5,,FALSE,None,750,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4662,34.2,40.2,25,GF/F,,64.60838002,,,7.829883848,,376.1118683,,,-23.30474999,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,750,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4663,35.1,41.1,25,GF/F,,73.1386908,,,7.390158087,,364.4550544,,,-23.87676137,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1500,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4674,34.3,41.4,25,GF/F,,25.74247985,,,9.326587037,,169.9512506,,,-25.10813499,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1500,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4675,34.4,41.4,25,GF/F,,35.22200708,,,8.583378907,,169.2507912,,,-24.51340764,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,260,258.6892793,FALSE,None,1500,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4676,34.7,43.6,25,GF/F,,27.57081345,,,13.23539549,,170.2998119,,,-23.14572394,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407499,1,2018-06-05,QUADRA,HAKAI,QOMA4,2,QU39,M,50.0307,-125.0992,,260,258.6892793,TRUE,Immersion,1500,,,2018-06-05 07:36:58,2018-06-05 08:04:40,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4677,34.4,42,25,GF/F,,27.01488934,,,11.08586981,,133.3265525,,,-25.09094354,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407498,1,2018-06-05,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307,-125.0992,,100,99.9909703,FALSE,None,1200,,,2018-06-05 08:17:08,2018-06-05 09:57:24,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4678,34.5,42.1,25,GF/F,,12.57236679,,,13.57034936,,104.4955565,,,-25.05534389,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407498,1,2018-06-05,QUADRA,HAKAI,QOMA4,3,QU39,M,50.0307,-125.0992,,100,99.9909703,TRUE,Immersion,1200,,,2018-06-05 08:17:08,2018-06-05 09:57:24,,"carrie.weekes,eva.jordison,rebecca.piercey",1,,QF4679,34.1,40.1,25,GF/F,,17.44209823,,,13.67131748,,116.0615554,,,-25.60938075,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4509,33.8,39.6,25,GF/F,,52.09352752,,,6.904279964,,284.292933,,,-23.78617852,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4510,34.2,40.6,25,GF/F,,63.58283858,,,7.678807237,,273.0293038,,,-23.81645796,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4685,34.8,41.4,25,GF/F,,57.51426396,,,6.806276912,,297.1318123,,,-23.76783613,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4686,34.5,40.7,25,GF/F,,67.17124472,,,7.186081467,,345.6555789,,,-24.40636713,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4687,34.8,42,25,GF/F,,29.85497486,,,10.79182936,,207.8277597,,,-23.80250936,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1500,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4688,34.4,40.9,25,GF/F,,32.91552593,,,10.09688877,,168.9672375,,,-24.40315559,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,260,253.686054,FALSE,None,1700,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4689,34.6,42.5,25,GF/F,,19.30406393,,,14.64922171,,158.9212721,,,-24.58250456,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407694,1,2018-06-11,QUADRA,HAKAI,QOMA5,3,QU39,M,50.0307,-125.0992,,260,253.686054,TRUE,Immersion,1700,,,2018-06-11 10:29:11,2018-06-11 14:57:54,,rebecca.piercey,1,,QF4690,34.8,41.3,25,GF/F,,24.40307936,,,12.72590131,,167.255816,,,-25.05721553,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407695,1,2018-06-11,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,100,97.9296463,FALSE,None,1900,,,2018-06-11 09:32:01,2018-06-11 15:09:58,,rebecca.piercey,1,,QF4691,34.7,42,25,GF/F,,18.78114214,,,13.84304199,,131.908124,,,-24.51481694,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,407695,1,2018-06-11,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,100,97.9296463,TRUE,Immersion,1900,,,2018-06-11 09:32:01,2018-06-11 15:09:58,,rebecca.piercey,1,,QF4692,34.7,40.4,25,GF/F,,24.91378615,,,11.48901504,,120.9485847,,,-24.27439688,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4699,35.1,36.9,25,GF/F,,52.27633037,,,5.191720152,,288.0694607,,,-26.16695883,,UCDAVISSIF,,,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4700,35.4,41.9,25,GF/F,,58.52902131,,,5.128199309,,291.5284739,,,-26.58924019,,UCDAVISSIF,,,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4701,35,42.3,25,GF/F,,53.12776461,,,5.622639667,,270.6688305,,,-25.92516494,,UCDAVISSIF,,,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4702,35.5,36,25,GF/F,,56.77923823,,,6.243245827,,265.9135511,,,-26.09687993,,UCDAVISSIF,,,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1300,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4703,35.3,42.9,25,GF/F,,19.4159154,,,9.836911574,,127.4540315,,,-24.27910973,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1300,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4704,34.9,41.4,25,GF/F,,19.8531476,,,9.57329071,,128.7264588,,,-25.24955323,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,260,258.2571609,FALSE,None,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4705,35.1,41.6,25,GF/F,,17.21335018,,,12.04281891,,105.2109678,,,-25.29859745,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409011,1,2018-06-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,260,258.2571609,TRUE,Immersion,1000,,,2018-06-18 10:45:13,2018-06-18 15:09:21,,chris.osullivan,1,,QF4706,35.1,37.6,25,GF/F,,11.4473937,,,12.68007804,,106.3258863,,,-25.13630887,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409012,1,2018-06-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307,-125.0992,,100,98.8662901,FALSE,None,1300,,,2018-06-18 10:00:11,2018-06-18 15:04:24,,chris.osullivan,1,,QF4707,35.2,42.7,25,GF/F,,13.73843535,,,11.2139662,,114.7348739,,,-25.33450294,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,409012,1,2018-06-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307,-125.0992,,100,98.8662901,TRUE,Immersion,1300,,,2018-06-18 10:00:11,2018-06-18 15:04:24,,chris.osullivan,1,,QF4708,34.3,40.6,25,GF/F,,17.3545203,,,10.71712179,,127.342645,,,-25.98956908,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event Metadata QC'd by EM2: Sample Metadata QCd by EJ",Results,Technicianm
,411903,1,2018-06-26,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,100,100.0043188,FALSE,None,1900,,,2018-06-26 08:50:02,2018-06-26 12:38:59,,rachel.walker,1,,QF4711,34.9,42.8,25,GF/F,,21.52054613,,,11.0331101,,149.151342,,,-24.07629516,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411903,1,2018-06-26,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,100,100.0043188,TRUE,Immersion,1900,,,2018-06-26 08:50:02,2018-06-26 12:38:59,,rachel.walker,1,,QF4712,35.2,41.4,25,GF/F,,26.62986582,,,9.60909171,,151.4369944,,,-24.65441478,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1000,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4713,35.6,41.7,25,GF/F,,74.05400882,,,6.182199184,,368.2627033,,,-24.58562597,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1000,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4714,34.7,41.5,25,GF/F,,74.81085144,,,5.248126814,,349.5255565,,,-24.63558807,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1000,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4715,34.9,41.8,25,GF/F,,73.55290856,,,6.202985618,,363.6362003,,,-24.50666052,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1000,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4716,34.6,41.3,25,GF/F,,82.47552888,,,5.012082379,,360.7198777,,,-24.57609359,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1900,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4717,35.3,42.5,25,GF/F,,26.18012493,,,8.615451402,,150.7630221,,,-23.7008867,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1900,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4718,35.8,41.3,25,GF/F,,36.14527066,,,7.87686781,,165.4317105,,,-23.71722923,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,260,256.8537963,FALSE,None,1950,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4719,36,41.6,25,GF/F,,27.33459008,,,7.426901226,,137.2645281,,,-23.7722238,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,411902,1,2018-06-26,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,260,256.8537963,TRUE,Immersion,1950,,,2018-06-26 09:21:07,2018-06-26 11:34:17,,rachel.walker,1,,QF4720,34.9,43.2,25,GF/F,,34.3159914,,,10.72985615,,244.3009436,,,-22.54144898,,UCDAVISSIF,,,,,1: Sample Metadata QC'd by CO,Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1200,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4727,34.2,41.4,25,GF/F,,83.51403658,,,6.524431338,,419.7295532,,,-25.54405751,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Rinsed QF4728 with DI after acidification,  then seawater3: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1200,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4728,34.6,40.4,25,GF/F,,87.15784942,,,6.138695854,,405.968045,,,-25.60519571,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Rinsed QF4728 with DI after acidification,  then seawater3: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1450,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4729,36.2,42.7,25,GF/F,,115.7629006,,,6.523613467,,602.8311753,,,-25.73110058,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1450,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4730,36.1,42.1,25,GF/F,,121.3609042,,,6.001369927,,592.3954418,,,-25.55053837,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1800,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4731,35.9,43.1,25,GF/F,,25.42564256,,,9.589223006,,181.5314448,,,-25.22890399,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1800,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4732,34.9,40.6,25,GF/F,,32.15974789,,,8.775448433,,185.9484978,,,-25.51624457,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,260,255.5091477,FALSE,None,2000,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4733,34.9,43,25,GF/F,,38.96072905,,,10.06163287,,287.8426041,,,-24.33338763,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416477,1,2018-07-11,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,260,255.5091477,TRUE,Immersion,2000,,,2018-07-11 09:55:06,2018-07-11 11:27:01,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4734,33.5,40,25,GF/F,,42.32498668,,,9.86554899,,273.346257,,,-24.48987784,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416478,1,2018-07-11,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307,-125.0992,,100,99.9591926,FALSE,None,1950,,,2018-07-11 08:53:33,2018-07-11 12:23:36,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4735,35,46.7,25,GF/F,,18.51232503,,,11.64609293,,139.9438501,,,-25.10859776,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,416478,1,2018-07-11,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307,-125.0992,,100,99.9591926,TRUE,Immersion,1950,,,2018-07-11 08:53:33,2018-07-11 12:23:36,,"bryn.fedje,emma.myers,eva.jordison",1,,QF4736,34.9,40.4,25,GF/F,,23.10968275,,,10.38917165,,135.8865106,,,-25.140331,,UCDAVISSIF,,,,,"1: Event metadata QCd by EJ2: Sample Metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4743,35.1,42,25,GF/F,,70.74648896,,,5.868040736,,353.9621928,,,-26.7244867,,UCDAVISSIF,,,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4744,35.1,36.3,25,GF/F,,66.84946944,,,5.677970737,,331.3582013,,,-26.91709655,,UCDAVISSIF,,,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4745,35.3,42.7,25,GF/F,,62.02272274,,,5.367808033,,313.5957749,,,-27.10326003,,UCDAVISSIF,,,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4746,35.5,36.5,25,GF/F,,57.90131784,,,5.171965348,,279.5746778,,,-27.12574083,,UCDAVISSIF,,,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4747,34.8,38.6,25,GF/F,,15.29233753,,,10.24039012,,96.09124569,,,-24.90160316,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4748,35.6,30.1,25,GF/F,,10.95107601,,,7.80092767,,86.10058285,,,-25.1772693,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,260,259.3475006,FALSE,None,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4749,35.1,43.1,25,GF/F,,13.95069463,,,11.52416505,,116.5097885,,,-24.84887274,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417953,1,2018-07-16,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307,-125.0992,,260,259.3475006,TRUE,Immersion,1500,,,2018-07-16 07:27:05,2018-07-16 11:26:10,,"bryn.fedje,chris.osullivan",1,,QF4750,34.8,35.5,25,GF/F,,12.39315907,,,9.575008606,,116.4996326,,,-25.52665043,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417954,1,2018-07-16,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,100,99.8752012,FALSE,None,1500,,,2018-07-16 08:01:25,2018-07-16 11:25:32,,"bryn.fedje,chris.osullivan",1,,QF4751,34.4,38,25,GF/F,,15.79604802,,,11.23646643,,114.094004,,,-24.31133905,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,417954,1,2018-07-16,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307,-125.0992,,100,99.8752012,TRUE,Immersion,1500,,,2018-07-16 08:01:25,2018-07-16 11:25:32,,"bryn.fedje,chris.osullivan",1,,QF4752,34.3,33.7,25,GF/F,,12.7718183,,,8.983252143,,109.3288844,,,-25.02257181,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,,"1: Event metadata QCd by BF2: Sample metadata QCd by EJ",Results,Technicianm
,420095,1,2018-07-23,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1700,,,2018-07-23 08:48:12,2018-07-23 09:16:58,,"brenna.collicutt,rebecca.piercey",1,,QF4763,36.8,42.6,25,GF/F,,105.3564045,,,4.480935695,,537.5991361,,,-26.78603813,,UCDAVISSIF,,,,,"1: Event metadata QC'd by EM2: Sample metadata QC'd3: Sample metadata QC'd by EM.",Results,Technicianm
